"Company Name","Ticker Symbol","Animal Testing","Nuclear Weapons","Coal Power","Rainforest Destruction"
"Pilot Dental","PILO",FALSE,FALSE,TRUE,FALSE
"Pin-cushion Dynasty","PINC",FALSE,FALSE,TRUE,FALSE
"Pinpoint Matrix Systems","PINP",FALSE,FALSE,TRUE,TRUE
"Pipe Down","PIPE",FALSE,FALSE,FALSE,FALSE
"Pirouettrics","PIRO",TRUE,FALSE,FALSE,TRUE
"Pivitol","PIVI",FALSE,FALSE,FALSE,FALSE
"Pixel Jockey","PIXE",FALSE,FALSE,FALSE,TRUE
"Pizzazilla","PIZZ",FALSE,FALSE,TRUE,TRUE
"Plan Along","PLAN",FALSE,FALSE,TRUE,FALSE
"Plasmos","PLAS",FALSE,FALSE,FALSE,FALSE
"Platinum Home Accessories","PLAT",FALSE,FALSE,TRUE,TRUE
"Playce","PLAY",FALSE,FALSE,FALSE,FALSE
"Pleasant Pastures","PLEA",FALSE,FALSE,FALSE,TRUE
"Pledian 2000","PLED",FALSE,FALSE,FALSE,FALSE
"Plexia","PLEX",FALSE,FALSE,FALSE,FALSE
"Plots and Plans","PLOT",TRUE,FALSE,TRUE,FALSE
"Plumb Bum","PLUM",FALSE,FALSE,FALSE,TRUE
"Plungepot Media","PLUN",FALSE,FALSE,TRUE,TRUE
"Plutorque","PLUT",TRUE,FALSE,FALSE,TRUE
"Pocket Tones","POCK",FALSE,FALSE,TRUE,FALSE
"Podunk","PODU",FALSE,FALSE,FALSE,FALSE
"Polar Metals","POLA",FALSE,FALSE,FALSE,FALSE
"Polyglot International","POLY",FALSE,FALSE,FALSE,TRUE
"Pomegarnet","POME",FALSE,FALSE,FALSE,TRUE
"Pontoon Eternity","PONT",FALSE,FALSE,FALSE,FALSE
"Poochies","POOC",FALSE,FALSE,TRUE,FALSE
"Pop Notes","POPN",FALSE,FALSE,TRUE,TRUE
"Popcorn Born","POPC",FALSE,FALSE,FALSE,FALSE
"Pope Cycles","POPE",FALSE,FALSE,FALSE,FALSE
"Porcine Smiles","PORC",FALSE,FALSE,FALSE,TRUE
"Pore Gold","PORE",FALSE,FALSE,FALSE,TRUE
"Pornucopia","PORN",FALSE,FALSE,FALSE,FALSE
"Portal Knowledge","PORT",FALSE,FALSE,TRUE,FALSE
"Poshome","POSH",FALSE,FALSE,FALSE,FALSE
"Positive Motion","POSI",FALSE,FALSE,FALSE,FALSE
"Potato Council","POTA",FALSE,FALSE,FALSE,FALSE
"Potpourri Superstore","POTP",FALSE,FALSE,FALSE,FALSE
"Pots and Pants","POTS",TRUE,FALSE,FALSE,FALSE
"Power Cabañas","POWE",FALSE,FALSE,FALSE,FALSE
"Prarie Fire","PRAR",FALSE,FALSE,FALSE,FALSE
"Prawnologics","PRAW",TRUE,FALSE,FALSE,FALSE
"Precision Donuts","PREC",FALSE,FALSE,FALSE,TRUE
"PREFILL.COM","PREF",FALSE,FALSE,FALSE,TRUE
"Premiant","PREM",FALSE,FALSE,TRUE,FALSE
"Prenup and Tuck","PREN",FALSE,FALSE,FALSE,TRUE
"Pressure Point","PRES",FALSE,FALSE,FALSE,TRUE
"Pretty Penny","PRET",FALSE,FALSE,FALSE,TRUE
"PreXOR","PREX",FALSE,FALSE,FALSE,TRUE
"PRfect Solutions","PRFE",FALSE,FALSE,FALSE,TRUE
"PriceDrops.com","PRIC",FALSE,FALSE,FALSE,TRUE
"Pride Pro Services – Public Relations Organization","PRID",FALSE,FALSE,FALSE,FALSE
"Primal Paws","PRIM",FALSE,FALSE,FALSE,FALSE
"Princess Jellybean","PRIN",FALSE,FALSE,FALSE,FALSE
"Prior IT","PRIO",FALSE,FALSE,FALSE,TRUE
"PRISE- Public Remote Information Systems Enterprise","PRIS",FALSE,FALSE,FALSE,TRUE
"PRIZEFACTORY.COM","PRIZ",FALSE,FALSE,FALSE,TRUE
"Prodollars","PROD",FALSE,FALSE,FALSE,FALSE
"ProfitMerge.com","PROF",FALSE,FALSE,FALSE,FALSE
"Progenex","PROG",FALSE,FALSE,FALSE,FALSE
"Project God","PROJ",FALSE,FALSE,FALSE,FALSE
"PROMONEY.COM","PROM",FALSE,FALSE,FALSE,FALSE
"Pronto Systems","PRON",FALSE,FALSE,FALSE,TRUE
"Prosely","PROS",FALSE,FALSE,FALSE,TRUE
"Protectora","PROT",FALSE,FALSE,FALSE,FALSE
"Providco","PROV",FALSE,FALSE,FALSE,TRUE
"Prowaste","PROW",FALSE,FALSE,FALSE,FALSE
"ProXOR","PROX",FALSE,FALSE,FALSE,FALSE
"PSST- Public Service Systems Terminals","PSST",FALSE,FALSE,TRUE,FALSE
"Psychology In Motion","PSYC",FALSE,FALSE,TRUE,TRUE
"Pubequity Finance","PUBE",FALSE,FALSE,FALSE,TRUE
"Public Access Terminal Systems","PUBL",FALSE,FALSE,FALSE,TRUE
"PuffPiece.com","PUFF",FALSE,FALSE,TRUE,FALSE
"Pulze","PULZ",FALSE,FALSE,FALSE,FALSE
"Pumpty Dumpty","PUMP",FALSE,FALSE,FALSE,FALSE
"Pure Coffee Distributors","PURE",FALSE,FALSE,FALSE,TRUE
"Puria","PURI",FALSE,FALSE,TRUE,TRUE
"Purple Kangaroo","PURP",FALSE,FALSE,TRUE,FALSE
"Push Digital","PUSH",FALSE,FALSE,FALSE,TRUE
"Pyramax","PYRA",FALSE,FALSE,FALSE,TRUE
"PyroLogic","PYRO",FALSE,FALSE,TRUE,FALSE
"Qaboos","QABO",FALSE,FALSE,FALSE,FALSE
"Qiao","QIAO",FALSE,FALSE,FALSE,FALSE
"Qimonk","QIMO",FALSE,FALSE,TRUE,FALSE
"Q-Motion","QMOT",TRUE,FALSE,FALSE,TRUE
"Qnekt","QNEK",FALSE,FALSE,FALSE,FALSE
"Qot","QOT",FALSE,FALSE,FALSE,FALSE
"Q-Source","QSOU",FALSE,FALSE,FALSE,FALSE
"QT – Query Terminals","QTQU",FALSE,FALSE,FALSE,TRUE
"Quadeebo","QUAD",FALSE,FALSE,TRUE,FALSE
"Quailcom","QUAI",TRUE,FALSE,FALSE,FALSE
"Quake Dance","QUAK",FALSE,FALSE,TRUE,TRUE
"Qualicolor","QUAL",TRUE,FALSE,FALSE,FALSE
"Quantalia","QUAN",FALSE,FALSE,FALSE,TRUE
"Quarex","QUAR",FALSE,FALSE,TRUE,FALSE
"Que It Up","QUEI",FALSE,FALSE,TRUE,FALSE
"Que West","QUEW",FALSE,FALSE,FALSE,FALSE
"QUICK – Query Utility and Information Collection Kiosks","QUIC",FALSE,FALSE,FALSE,FALSE
"QUIK – Query Utility Information Kiosks","QUIK",FALSE,FALSE,FALSE,FALSE
"Quilch","QUIL",FALSE,FALSE,FALSE,FALSE
"Quimby Arms Hotel","QUIM",FALSE,FALSE,FALSE,FALSE
"Quinex","QUIN",FALSE,FALSE,FALSE,FALSE
"Quipping Thinkers","QUIP",FALSE,FALSE,FALSE,FALSE
"Quizka","QUIZ",FALSE,FALSE,FALSE,FALSE
"Quonata","QUON",FALSE,FALSE,TRUE,TRUE
"Quordate","QUOR",FALSE,FALSE,FALSE,FALSE
"QuoteBeat","QUOT",FALSE,FALSE,FALSE,TRUE
"Q-Vend","QVEN",FALSE,FALSE,FALSE,FALSE
"RaceCat.com","RACE",FALSE,FALSE,FALSE,FALSE
"Radiant Earth","RADI",FALSE,FALSE,FALSE,FALSE
"RADr","RADR",FALSE,FALSE,TRUE,TRUE
"RAIDS – Remote Access Information Delivery Systems","RAID",FALSE,FALSE,FALSE,FALSE
"Raindance Ranch","RAIN",TRUE,FALSE,TRUE,FALSE
"Raising Music","RAIS",FALSE,FALSE,FALSE,FALSE
"Raja Dodger","RAJA",FALSE,FALSE,TRUE,TRUE
"RALLOY","RALL",FALSE,FALSE,FALSE,FALSE
"Ram, Lamb and Ham","RAML",FALSE,FALSE,TRUE,FALSE
"Rameon","RAME",FALSE,TRUE,FALSE,FALSE
"Ramjob","RAMJ",FALSE,FALSE,FALSE,TRUE
"RAMS – Remote Access Management Sytems","RAMS",FALSE,FALSE,FALSE,FALSE
"Rancho Django","RANC",TRUE,FALSE,FALSE,TRUE
"RAPID – Radical Accessories for Pet IDentification","RAPI",FALSE,FALSE,FALSE,TRUE
"Rare IT","RARE",TRUE,FALSE,FALSE,TRUE
"RateHike Insurance","RATE",FALSE,FALSE,TRUE,FALSE
"Rational Coffee","RATI",FALSE,FALSE,FALSE,FALSE
"Raving Camera","RAVI",FALSE,FALSE,TRUE,FALSE
"Razor’s Edge","RAZO",FALSE,FALSE,TRUE,FALSE
"Razz Barney","RAZZ",FALSE,FALSE,FALSE,FALSE
"rChive","RCHI",FALSE,FALSE,FALSE,FALSE
"Reach for a Peace","REAC",FALSE,FALSE,FALSE,FALSE
"Read and Feed","READ",TRUE,FALSE,FALSE,TRUE
"Real PR","REAL",FALSE,FALSE,FALSE,TRUE
"Reap and Sow Farm","REAP",FALSE,FALSE,FALSE,TRUE
"REBELWHORE.COM","REBE",TRUE,FALSE,FALSE,TRUE
"Reco Lab","RECO",FALSE,FALSE,TRUE,TRUE
"Recrisys","RECR",FALSE,FALSE,TRUE,FALSE
"Red eScent","REDE",FALSE,FALSE,FALSE,TRUE
"Red Radish","REDR",FALSE,FALSE,TRUE,TRUE
"RedolentReductions","REDO",FALSE,FALSE,FALSE,FALSE
"RedSplendor.com","REDS",FALSE,FALSE,FALSE,FALSE
"REDTAGAUTOSALE.COM","REDT",FALSE,FALSE,FALSE,FALSE
"RedXOR","REDX",FALSE,FALSE,FALSE,FALSE
"Reel Room","REEL",FALSE,FALSE,FALSE,TRUE
"Refixuration","REFI",FALSE,FALSE,FALSE,FALSE
"Regal Robes","REGA",FALSE,FALSE,FALSE,TRUE
"ReGear","REGE",FALSE,FALSE,TRUE,TRUE
"RELAAX.COM","RELA",FALSE,FALSE,FALSE,TRUE
"Reliable Homewatch","RELI",FALSE,FALSE,FALSE,TRUE
"Remedy Design","REME",FALSE,FALSE,FALSE,FALSE
"Remold","REMO",FALSE,FALSE,FALSE,TRUE
"Renovize","RENO",FALSE,FALSE,TRUE,FALSE
"Repetwire","REPE",FALSE,FALSE,FALSE,FALSE
"Resolution Chiropractic","RESO",FALSE,FALSE,FALSE,TRUE
"ResponseAbility","RESP",FALSE,FALSE,TRUE,FALSE
"Rest Assured Housesitting","REST",FALSE,FALSE,FALSE,FALSE
"Results Orient","RESU",FALSE,FALSE,TRUE,FALSE
"Retail Board","RETA",FALSE,FALSE,FALSE,FALSE
"Retrack","RETR",FALSE,FALSE,TRUE,FALSE
"Reverie Finance","REVE",FALSE,FALSE,TRUE,FALSE
"reXOR","REXO",FALSE,FALSE,TRUE,TRUE
"Right Device","RIGH",FALSE,FALSE,FALSE,TRUE
"Rin Tin Thin","RINT",FALSE,FALSE,TRUE,FALSE
"Ring Bling","RING",FALSE,FALSE,FALSE,FALSE
"Rio Rocinante","RIOR",FALSE,FALSE,FALSE,TRUE
"RipVanWrinkles","RIPV",FALSE,FALSE,TRUE,TRUE
"Ritual Wave","RITU",FALSE,FALSE,FALSE,FALSE
"Roachcoach Enterprises","ROAC",FALSE,FALSE,TRUE,FALSE
"Road Leathers","ROAD",FALSE,FALSE,FALSE,TRUE
"Roastin’ Tucson","ROAS",FALSE,FALSE,FALSE,FALSE
"Roboid","ROBO",FALSE,FALSE,FALSE,FALSE
"Rock Meet","ROCK",FALSE,FALSE,FALSE,FALSE
"Rodemco","RODE",FALSE,FALSE,FALSE,FALSE
"Roman Candle Empire","ROMA",FALSE,FALSE,TRUE,FALSE
"Ronbert","RONB",FALSE,FALSE,FALSE,TRUE
"Ronelon","RONE",FALSE,FALSE,TRUE,TRUE
"Rooforia","ROOF",FALSE,FALSE,FALSE,TRUE
"Roosterville","ROOS",FALSE,FALSE,TRUE,FALSE
"Rosetta’s Stones","ROSE",FALSE,FALSE,FALSE,FALSE
"Rot Dog","ROTD",FALSE,FALSE,FALSE,FALSE
"Rotary Wing Aircraft Manufacturing","ROTA",FALSE,FALSE,FALSE,TRUE
"Rotodyne","ROTO",FALSE,FALSE,FALSE,TRUE
"Roughies","ROUG",FALSE,FALSE,FALSE,FALSE
"Round the World Coffee","ROUN",TRUE,FALSE,FALSE,TRUE
"Row Row Rodeo","ROWR",FALSE,FALSE,FALSE,TRUE
"Royal Plush","ROYA",FALSE,FALSE,TRUE,FALSE
"Rubadub","RUBA",TRUE,FALSE,FALSE,FALSE
"Rubber Media","RUBB",FALSE,FALSE,TRUE,TRUE
"Ruby Friday","RUBY",FALSE,FALSE,FALSE,FALSE
"Rugstars","RUGS",FALSE,FALSE,TRUE,FALSE
"Run Like Hell Theater","RUNL",FALSE,FALSE,FALSE,FALSE
"Running Rocks","RUNN",FALSE,FALSE,FALSE,FALSE
"Sabercloth","SABE",FALSE,FALSE,TRUE,TRUE
"Sacred Ground Wildlife Refuge","SACR",FALSE,FALSE,FALSE,TRUE
"Safe and Sound Insurance","SAFE",TRUE,FALSE,TRUE,FALSE
"Sahara Sandworks","SAHA",FALSE,FALSE,FALSE,TRUE
"SaleFair.com","SALE",FALSE,FALSE,FALSE,TRUE
"Salon Bombay","SALO",FALSE,FALSE,TRUE,TRUE
"Salvage Your Scents","SALV",FALSE,FALSE,FALSE,FALSE
"Sand Flower","SAND",FALSE,FALSE,FALSE,FALSE
"Sane Coffee","SANE",FALSE,FALSE,FALSE,FALSE
"SAP – Scholastic Assessment Preparation","SAPS",FALSE,FALSE,TRUE,TRUE
"Sarasonic","SARA",FALSE,FALSE,FALSE,FALSE
"Sartepoint","SART",TRUE,FALSE,FALSE,FALSE
"SASS – the Social Association for Safe Sex","SASS",FALSE,FALSE,TRUE,FALSE
"SAT – Succeed At Tests","SATS",FALSE,FALSE,FALSE,FALSE
"SAT Masters","SATM",FALSE,FALSE,TRUE,FALSE
"SAT Preppy","SATP",FALSE,FALSE,TRUE,TRUE
"Satelite Ranch","SATE",FALSE,FALSE,FALSE,TRUE
"Satiance","SATI",TRUE,FALSE,TRUE,TRUE
"SATurday’s Child","SATU",FALSE,FALSE,FALSE,TRUE
"SAU – South American Underwriters","SAUS",FALSE,FALSE,TRUE,FALSE
"Save the Date","SAVE",FALSE,FALSE,FALSE,FALSE
"Savvy","SAVV",FALSE,FALSE,FALSE,FALSE
"Scaffoldil","SCAF",FALSE,FALSE,TRUE,TRUE
"Scalar Geomatrix","SCAL",TRUE,FALSE,FALSE,TRUE
"Schoolio","SCHO",FALSE,FALSE,FALSE,FALSE
"Scienscribe","SCIE",FALSE,FALSE,FALSE,FALSE
"Scorched Sunwear","SCOR",FALSE,FALSE,FALSE,FALSE
"Scratch and Save Pet Grooming","SCRA",FALSE,FALSE,FALSE,TRUE
"Scream Games","SCRE",FALSE,TRUE,FALSE,TRUE
"Scriptease","SCRI",FALSE,FALSE,FALSE,TRUE
"Scrub-a-dub Doggy","SCRU",FALSE,FALSE,TRUE,FALSE
"Sea Quinn","SEAQ",FALSE,FALSE,TRUE,FALSE
"Sea Script","SEAS",FALSE,FALSE,FALSE,FALSE
"Sealoud","SEAL",FALSE,FALSE,FALSE,TRUE
"Seamless Books","SEAM",FALSE,FALSE,FALSE,TRUE
"Second Hand Minutes","SECO",FALSE,FALSE,FALSE,FALSE
"Secure Locksmithing","SECU",TRUE,FALSE,FALSE,TRUE
"See-Thru Composites","SEET",FALSE,FALSE,FALSE,FALSE
"SELLNATIONAL.COM","SELL",FALSE,FALSE,FALSE,FALSE
"Senmao","SENM",TRUE,FALSE,TRUE,FALSE
"Señor Floss","SEOR",FALSE,FALSE,TRUE,FALSE
"Sensate","SENS",FALSE,FALSE,FALSE,TRUE
"Sentia","SENT",FALSE,FALSE,FALSE,TRUE
"SepiaSoft","SEPI",FALSE,FALSE,TRUE,FALSE
"Sequitur","SEQU",FALSE,FALSE,FALSE,FALSE
"ServeRate","SERV",FALSE,FALSE,FALSE,FALSE
"SetFree","SETF",FALSE,FALSE,TRUE,FALSE
"Sex On Wheels","SEXO",FALSE,FALSE,FALSE,FALSE
"Shadease","SHAD",FALSE,FALSE,TRUE,TRUE
"Shakes and Jitters","SHAK",FALSE,FALSE,FALSE,FALSE
"Sheepsville","SHEE",FALSE,FALSE,FALSE,TRUE
"ShelfStore","SHEL",FALSE,FALSE,FALSE,FALSE
"Shepard","SHEP",TRUE,FALSE,FALSE,FALSE
"Shhh!","SHHH",FALSE,FALSE,FALSE,TRUE
"Shining Sea Marine Recycling","SHIN",FALSE,FALSE,FALSE,FALSE
"Shipping Court","SHIP",FALSE,FALSE,FALSE,FALSE
"Shlackem Crackem Chiropractics","SHLA",FALSE,FALSE,FALSE,FALSE
"Shoot the Messenger","SHOO",FALSE,FALSE,FALSE,FALSE
"Shop About","SHOP",FALSE,FALSE,FALSE,FALSE
"Short Squeeze","SHOR",FALSE,FALSE,FALSE,FALSE
"Show Quality Pet Grooming","SHOW",FALSE,FALSE,FALSE,TRUE
"SickBug","SICK",FALSE,FALSE,FALSE,TRUE
"SIDESTEP.COM","SIDE",FALSE,FALSE,FALSE,FALSE
"Sierraform","SIER",FALSE,FALSE,TRUE,FALSE
"Sigh Co.","SIGH",FALSE,FALSE,FALSE,FALSE
"Sign Age","SIGN",FALSE,FALSE,FALSE,FALSE
"Silky Cats","SILK",FALSE,FALSE,TRUE,FALSE
"SILLYSANTA.COM","SILL",FALSE,FALSE,FALSE,TRUE
"Silodyne","SILO",FALSE,FALSE,FALSE,TRUE
"Silver Demand","SILV",TRUE,FALSE,FALSE,TRUE
"Simplekitchen.com","SIMP",FALSE,FALSE,FALSE,FALSE
"Sin Sin","SINS",FALSE,FALSE,FALSE,FALSE
"Sin Thesis","SINT",FALSE,FALSE,FALSE,FALSE
"Sinbad Shippers","SINB",FALSE,FALSE,FALSE,FALSE
"Sine, Cosine and Porcine","SINE",FALSE,FALSE,TRUE,TRUE
"Sing Bling","SING",FALSE,FALSE,TRUE,FALSE
"Sinus Airways","SINU",TRUE,FALSE,FALSE,TRUE
"Siren Song Coffee","SIRE",FALSE,FALSE,FALSE,TRUE
"Sisyphus Supply","SISY",FALSE,FALSE,FALSE,TRUE
"SITEOFHAND.COM","SITE",FALSE,FALSE,FALSE,FALSE
"Situation59","SITU",FALSE,FALSE,FALSE,FALSE
"SkateGanja","SKAT",FALSE,FALSE,FALSE,FALSE
"Skinny’s Drive Inn","SKIN",FALSE,FALSE,FALSE,FALSE
"SkyBag","SKYB",FALSE,FALSE,FALSE,TRUE
"SkyMountain","SKYM",FALSE,FALSE,TRUE,TRUE
"Skyplex","SKYP",FALSE,FALSE,FALSE,FALSE
"Skyrocket Media","SKYR",FALSE,FALSE,FALSE,FALSE
"Slambda","SLAM",FALSE,FALSE,FALSE,TRUE
"Slax","SLAX",FALSE,FALSE,TRUE,FALSE
"Sleeper Waves","SLEE",TRUE,FALSE,FALSE,FALSE
"Slide Ways","SLID",FALSE,FALSE,FALSE,TRUE
"Slik Population","SLIK",FALSE,FALSE,TRUE,TRUE
"Slim Tricks","SLIM",FALSE,FALSE,FALSE,TRUE
"Slofast","SLOF",FALSE,FALSE,TRUE,FALSE
"Slogan Rut","SLOG",FALSE,FALSE,FALSE,FALSE
"Sludge Farm","SLUD",FALSE,FALSE,FALSE,FALSE
"Slumberia","SLUM",FALSE,FALSE,FALSE,TRUE
"Slush Fund","SLUS",TRUE,FALSE,FALSE,FALSE
"Smart Ask","SMAR",FALSE,FALSE,FALSE,FALSE
"Smell & Save","SMEL",FALSE,FALSE,FALSE,TRUE
"Smooth Travels","SMOO",FALSE,FALSE,FALSE,TRUE
"Snack Action","SNAC",FALSE,FALSE,TRUE,TRUE
"Snap Crackle Chiropractors","SNAP",TRUE,FALSE,TRUE,TRUE
"Snips","SNIP",FALSE,FALSE,FALSE,TRUE
"Snob Appeal Wheels","SNOB",FALSE,FALSE,FALSE,TRUE
"Snoopy’s Snack n Shack","SNOO",FALSE,FALSE,FALSE,FALSE
"Snorus","SNOR",FALSE,FALSE,FALSE,FALSE
"Snout Gulch Farms","SNOU",FALSE,FALSE,FALSE,TRUE
"SnowBlitz","SNOW",FALSE,FALSE,FALSE,FALSE
"Snub ‘Em Limo","SNUB",TRUE,FALSE,FALSE,TRUE
"So So Choritzo","SOSO",FALSE,FALSE,FALSE,TRUE
"Soap Dreams","SOAP",FALSE,FALSE,FALSE,TRUE
"Social Graces Consultation","SOCI",FALSE,FALSE,FALSE,TRUE
"Socks Appeal","SOCK",FALSE,FALSE,FALSE,FALSE
"Soda Fonze","SODA",FALSE,FALSE,FALSE,TRUE
"Sofaprone Engineering","SOFA",FALSE,FALSE,TRUE,TRUE
"Soft and Strong","SOFT",FALSE,FALSE,FALSE,FALSE
"Solaren","SOLA",TRUE,FALSE,TRUE,FALSE
"Sole – Spirited Organisms Living Equally","SOLE",FALSE,FALSE,TRUE,FALSE
"Solgan","SOLG",FALSE,FALSE,FALSE,TRUE
"Solid Gold Watse Exghange","SOLI",FALSE,FALSE,FALSE,FALSE
"Solstice Chiropractic","SOLS",FALSE,FALSE,TRUE,FALSE
"Solutionsmetro.com","SOLU",FALSE,FALSE,FALSE,FALSE
"Solvang Positive","SOLV",FALSE,FALSE,TRUE,TRUE
"Sonata Fast","SONA",FALSE,FALSE,FALSE,FALSE
"Songbird","SONG",FALSE,FALSE,TRUE,FALSE
"SonicStreet","SONI",FALSE,FALSE,FALSE,FALSE
"Sopping Whet Records","SOPP",FALSE,FALSE,FALSE,TRUE
"Soprano","SOPR",FALSE,FALSE,FALSE,FALSE
"Sorrel Green","SORR",FALSE,FALSE,TRUE,FALSE
"SortedMusic","SORT",FALSE,FALSE,FALSE,FALSE
"Sound 59","SOUN",FALSE,FALSE,FALSE,TRUE
"Source Rack","SOUR",FALSE,FALSE,FALSE,FALSE
"Southern Safari","SOUT",FALSE,FALSE,FALSE,FALSE
"Spa Halcyon","SPAH",FALSE,FALSE,TRUE,FALSE
"Space Barge","SPAC",FALSE,FALSE,FALSE,TRUE
"Spagetti Western Farms","SPAG",FALSE,FALSE,FALSE,FALSE
"Spam and Deliver","SPAM",FALSE,FALSE,FALSE,TRUE
"Spare Time","SPAR",FALSE,FALSE,FALSE,TRUE
"SpasmCity","SPAS",FALSE,FALSE,FALSE,TRUE
"Spawn Chalant","SPAW",FALSE,FALSE,TRUE,TRUE
"Special Space","SPEC",FALSE,FALSE,FALSE,TRUE
"Speed ‘n Spot","SPEE",FALSE,FALSE,FALSE,FALSE
"Spherix","SPHE",TRUE,FALSE,FALSE,TRUE
"Spinalysis","SPIN",FALSE,FALSE,TRUE,FALSE
"Spiritmaster.com","SPIR",FALSE,FALSE,TRUE,TRUE
"Splash and Dash Pet Care","SPLA",FALSE,FALSE,FALSE,FALSE
"Splendor Travel Services","SPLE",FALSE,FALSE,FALSE,TRUE
"Splinx","SPLI",FALSE,FALSE,FALSE,TRUE
"Spontaneous Combustion","SPON",FALSE,FALSE,TRUE,FALSE
"Sport Live","SPOR",FALSE,FALSE,FALSE,TRUE
"Spread the Bean","SPRE",FALSE,FALSE,FALSE,TRUE
"Spring-A-Ding","SPRI",FALSE,FALSE,FALSE,TRUE
"Square and Round Dance","SQUA",FALSE,FALSE,FALSE,FALSE
"Squish","SQUI",FALSE,FALSE,FALSE,FALSE
"SS Inno","SSIN",FALSE,FALSE,FALSE,TRUE
"SS Marine Recycling","SSMA",FALSE,FALSE,FALSE,FALSE
"Stage Left","STAG",FALSE,FALSE,FALSE,TRUE
"Stainless Feel","STAI",FALSE,FALSE,FALSE,FALSE
"Stampede Ride","STAM",FALSE,FALSE,TRUE,TRUE
"Standalone Uniques","STAN",FALSE,FALSE,FALSE,FALSE
"Start Kidding Around","STAR",FALSE,FALSE,FALSE,TRUE
"Station 59","STAT",FALSE,FALSE,FALSE,FALSE
"Steak And Shake","STEA",FALSE,FALSE,FALSE,TRUE
"Steel Able Manufacturing","STEE",FALSE,FALSE,FALSE,FALSE
"Stelaecor","STEL",FALSE,FALSE,FALSE,TRUE
"Step Lightly Dance","STEP",FALSE,FALSE,FALSE,TRUE
"Sting Swing, Inc.","STIN",FALSE,FALSE,FALSE,FALSE
"Stockflag.com","STOC",FALSE,FALSE,TRUE,FALSE
"Stone Plenty","STON",FALSE,FALSE,TRUE,TRUE
"Stopgap Treasures","STOP",FALSE,FALSE,TRUE,TRUE
"Store Your Oats","STOR",FALSE,FALSE,TRUE,FALSE
"Straloy","STRA",FALSE,FALSE,FALSE,FALSE
"Streamantic","STRE",FALSE,FALSE,FALSE,FALSE
"Strideline","STRI",FALSE,FALSE,TRUE,FALSE
"Strozen","STRO",FALSE,FALSE,FALSE,FALSE
"Strydesdale","STRY",FALSE,FALSE,TRUE,TRUE
"Stucco","STUC",FALSE,FALSE,TRUE,TRUE
"Sudds Mining","SUDD",FALSE,FALSE,FALSE,TRUE
"Suds & Soap","SUDS",FALSE,FALSE,FALSE,TRUE
"Sugar Maestro","SUGA",FALSE,FALSE,FALSE,FALSE
"Sulfax","SULF",FALSE,FALSE,FALSE,FALSE
"Sulpha 9","SULP",FALSE,FALSE,TRUE,TRUE
"Sultrax","SULT",FALSE,FALSE,FALSE,TRUE
"Sunclipse","SUNC",FALSE,FALSE,TRUE,TRUE
"Sunnyside Medical Billing","SUNN",FALSE,FALSE,TRUE,TRUE
"Sunsize.com","SUNS",FALSE,FALSE,FALSE,TRUE
"Super Ciao","SUPE",FALSE,FALSE,TRUE,TRUE
"SupplePet.com","SUPP",FALSE,FALSE,FALSE,TRUE
"Supremia","SUPR",FALSE,FALSE,FALSE,FALSE
"Sure Town","SURE",FALSE,FALSE,FALSE,FALSE
"SurfSafe","SURF",FALSE,FALSE,FALSE,FALSE
"SURVIVALBOX.COM","SURV",FALSE,FALSE,FALSE,FALSE
"Sushi Blue","SUSH",FALSE,FALSE,FALSE,TRUE
"Sustenza","SUST",FALSE,FALSE,FALSE,FALSE
"Sweet Beat","SWEE",FALSE,FALSE,TRUE,TRUE
"Swift Shift","SWIF",FALSE,FALSE,FALSE,FALSE
"SwingSong","SWIN",FALSE,FALSE,FALSE,FALSE
"SwitchStream","SWIT",FALSE,FALSE,FALSE,FALSE
"Sybixtex","SYBI",FALSE,TRUE,FALSE,FALSE
"Symbiotica","SYMB",FALSE,FALSE,FALSE,TRUE
"Symphonics","SYMP",FALSE,FALSE,FALSE,FALSE
"Synchro Storm","SYNC",FALSE,FALSE,FALSE,FALSE
"Synkgen","SYNK",FALSE,FALSE,FALSE,TRUE
"Syntac","SYNT",FALSE,FALSE,FALSE,FALSE
"SystemFire","SYST",FALSE,FALSE,TRUE,FALSE
"Tabcode.com","TABC",FALSE,TRUE,FALSE,TRUE
"Tae-Can-Do","TAEC",FALSE,FALSE,FALSE,TRUE
"Talae","TALA",TRUE,FALSE,FALSE,FALSE
"Talendula","TALE",FALSE,FALSE,TRUE,FALSE
"Talk Is Cheap Productions","TALK",FALSE,FALSE,TRUE,FALSE
"Tall Tails Pet Grooming","TALL",FALSE,FALSE,FALSE,FALSE
"TAME – Tennessee Adult Mentoring and Education","TAME",FALSE,FALSE,FALSE,FALSE
"Tampa Logic Consulting","TAMP",FALSE,FALSE,FALSE,TRUE
"Tango Puppy","TANG",FALSE,FALSE,FALSE,FALSE
"TANNINGBUTTER.COM","TANN",FALSE,FALSE,FALSE,TRUE
"Tantric Bent","TANT",FALSE,FALSE,FALSE,FALSE
"Tarantella Time!","TARA",FALSE,FALSE,TRUE,FALSE
"Tasmania","TASM",FALSE,FALSE,FALSE,FALSE
"Tattoo Pride","TATT",FALSE,FALSE,FALSE,TRUE
"Teaky Freaky","TEAK",FALSE,FALSE,FALSE,FALSE
"Teazy Pleasey","TEAZ",FALSE,FALSE,FALSE,TRUE
"Tech Tap","TECH",FALSE,FALSE,TRUE,TRUE
